participant_id,distribution_type,distribution_name,engagement_id,engagement_started_PDT,engagement_completed_PDT,engagement_participation_status,BrokerPanelId,Q1_province,Q1a_urban_rural,Q2_canadian_tenure,Q3_generation,Q4_identity_top3_1,Q4_identity_top3_2,Q4_identity_top3_3,Q4_identity_top3_4,Q4_identity_top3_5,Q4_identity_top3_6,Q4_identity_top3_7,Q4_identity_top3_8,Q4_Other,Q4_Other_sentiment,Q4_Other_sentiment_percentage,Q5_identity_connection,Q5b_identity_connection_why,Q5b_Video_transcription,Q5b_Video_sentiment,Q5b_Video_sentiment_percentage,Q5b_Text,Q5b_Text_sentiment,Q5b_Text_sentiment_percentage,Q6_oneword,Q6_Video_transcription,Q6_Video_sentiment,Q6_Video_sentiment_percentage,Q6_Text,Q6_Text_sentiment,Q6_Text_sentiment_percentage,Q7_values_1,Q7_values_2,Q7_values_3,Q7_values_4,Q7_values_5,Q7_values_6,Q7_values_7,Q7_values_8,Q7_Other,Q7_Other_sentiment,Q7_Other_sentiment_percentage,Q8_onesentance,Q8_Video_transcription,Q8_Video_sentiment,Q8_Video_sentiment_percentage,Q8_Text,Q8_Text_sentiment,Q8_Text_sentiment_percentage,Q9_divisions_1,Q9_divisions_2,Q9_divisions_3,Q9_divisions_4,Q9_divisions_5,Q9_divisions_6,Q9_divisions_7,Q9_divisions_other,Q9_divisions_other_sentiment,Q9_divisions_other_sentiment_percentage,Q10_Connection_building_1,Q10_Connection_building_2,Q10_Connection_building_3,Q10_Connection_building_4,Q10_Connection_building_5,Q10_Connection_building_6,Q10_Connection_building_7,Q10_Other,Q10_Other_sentiment,Q10_Other_sentiment_percentage,Q11_cover_tailgate,Q11_video_transcription,Q11_video_sentiment,Q11_video_sentiment_percentage,Q11_Text,Q11_Text_sentiment,Q11_Text_sentiment_percentage,Q12_Future_hope,Q12_Future_hope_sentiment,Q12_Future_hope_sentiment_percentage,Q13_Future_fear,Q13_Future_fear_sentiment,Q13_Future_fear_sentiment_percentage,Q14_video_consent
ed326e23-d6e0-409d-9314-2ad39cd7fd6e,Link,ARF,afc6b529-0546-4800-8ae2-9ade66afd585,2025-05-02 15:13:58,2025-05-02 15:36:28,Completed,150642,Alberta,Urban (big city or downtown area),All my life,Gen X (born ~1965–1980),,,Regional landscape and place,,Work and creative contributions,,Personal passions and curiosities,,,,,Not at all connected,I'll type my answer instead📱,,,,"Canada has changed a lot over the past 15 years.  Liberal government has pushed their agenda on all of us too far. If we don’t agree with the govt or left-thinking people we get labeled as racist or misogynistic. It’s not that I don’t like liberal.  It’s that the previous and current liberal governments have gone way too far left, to the point they are like a socialist dictatorship. It’s too much.  ",NEGATIVE,0.9268147945,I'll type my answer instead📱,,,,Liberal,NEUTRAL,0.9976429343,,Freedom and autonomy,,,,Technological innovation and adaptation,,Other,Fiscal accountability,NEUTRAL,0.9898440838,I'll type my answer instead📱,,,,"A new government, one that isn’t lead by the leaders personal ideology and is much more fiscally responsible. ",NEUTRAL,0.5394236445,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,,,,,Other,Respect and honesty.,POSITIVE,0.9005493522,I'll type my answer instead📱,,,,Why would canadas backstory be rewritten?,NEUTRAL,0.6577411294,Safety,NEUTRAL,0.8827267885,Safety,NEUTRAL,0.8827267885,
f04ba788-1d23-4eb9-aa9a-c2732d92172e,Link,ARF,01b0263f-a70d-4da6-be16-e576a557c189,2025-05-02 15:15:22,2025-05-02 15:26:05,Completed,562690,Ontario,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),,,Regional landscape and place,,Work and creative contributions,,Personal passions and curiosities,,,,,Not at all connected,I'll type my answer instead📱,,,,I'm a white male that works hard and is shit on by the left and DEI policies and the future is bad living in Canada.  Immigration has lost the Canadian idetity and my kids will not have a future here!!,NEGATIVE,0.9512389302,I'll type my answer instead📱,,,,We have no identity look at what Hamas does look at what happens when an illegal comes into Canada treated better than a resident,NEGATIVE,0.5856302977,,Freedom and autonomy,,,,,,Other,GOV needs to stay out of my business and treat us all equal not diffrent because white man BAD!!,NEGATIVE,0.9552587867,I'll type my answer instead📱,,,,Stop taxing us into debt and allow people in that fit in with what canada use to be!!  I will leave before 2030,NEGATIVE,0.4732205272,Resource and regional tensions,,,,Economic inequality,,,,,,Honest dialogue and listening,,,,,,,,,,I'll type my answer instead📱,,,,Canada died April 30th 2025,NEUTRAL,0.6933376193,The Sheep wake UP!,NEUTRAL,0.5871650577,Carney and his WEF agenda and net ZERO,NEGATIVE,0.8073043823,
57dd2439-c0c2-42a7-aff7-5f34419eb1bc,Link,ARF,575e4a37-bd06-4614-9e1b-f7aa38c2f034,2025-05-02 15:22:24,2025-05-02 15:26:45,Completed,520559,Alberta,Urban (big city or downtown area),All my life,Millennial (born ~1981–1996),Heritage and ancestral connections,Cultural and linguistic frameworks,,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,"I’m not sure exactly, I am very proud to be from this country. And very grateful. We have one of the best countries in the world and billions of people would be here if they could. We our very fortunate to have what we have. ",POSITIVE,0.9286025167,I'll type my answer instead📱,,,,Nice,POSITIVE,0.9988934398,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Lowering overall cost of living,POSITIVE,0.8248761892,,Political polarization,,,Economic inequality,,,,,,,,Cultural celebration and exchange,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Inclusivity for all,POSITIVE,0.6042922139,Unity,NEUTRAL,0.9980376363,Separation,NEUTRAL,0.9575356841,
7ab3a396-b8db-430a-992d-1469d73e4e30,Link,ARF,6f8d75ea-ed4a-4ed3-9fe3-51154fe71f9d,2025-05-02 15:23:37,2025-05-02 15:35:09,Completed,524166,British Columbia,"Rural (small town, village, or countryside)",All my life,Boomer (born ~1946–1964),,,Regional landscape and place,,,,,,,,,Somewhat connected,I'll type my answer instead📱,,,,"I don’t think Ottawa cares very much about BC and our healthcare issues , forest fires and all the planes to fight fires going to Europe this is just not exceptable to my thoughts",NEGATIVE,0.8346879482,I'll type my answer instead📱,,,,Sovereign Country,NEUTRAL,0.9795359969,,,,,,,,Other,Our justice system requires an overhaul and judges need to be more stricter,NEGATIVE,0.6039745212,I'll type my answer instead📱,,,,All cars should be hybrids,NEUTRAL,0.6924188733,,,,,Economic inequality,,,,,,Honest dialogue and listening,,,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,We are broke,NEGATIVE,0.9414380789,Divorce ourselves from Quebec,NEUTRAL,0.9893766642,Trump,NEUTRAL,0.9979364872,
1f6bd88a-09e8-4a85-aef4-341f756c6cbe,Link,ARF,da51070a-a75b-4be6-9666-0a95a5fe02e1,2025-05-02 15:25:20,2025-05-02 15:34:58,Completed,519542,Quebec,Urban (big city or downtown area),All my life,Gen Z (born ~1997–2012),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,I've grown up to uphold a Canadian identity and have been shaped by it.,POSITIVE,0.9231051207,I'll type my answer instead📱,,,,camaraderie,NEUTRAL,0.9762320518,Equitable systems,,Embracing pluralism,,,,Community care networks,,,,,I'll type my answer instead📱,,,,catch up to Scandinavian countries in terms of QOL,NEUTRAL,0.9234867096,,Political polarization,Urban/rural disconnection,,,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,A massive landscape uniting a multicultural people who share a sense of community,POSITIVE,0.9516607523,community,NEUTRAL,0.9925839901,division,NEUTRAL,0.999516964,
f9e91c9e-120e-4250-9dfd-caabbf8e62bb,Link,ARF,2065e482-d5b2-483d-840b-ddfb252ab3a3,2025-05-02 15:32:25,2025-05-02 16:16:36,Completed,393257,Ontario,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),Heritage and ancestral connections,,,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,This is where I was born and have lived all my life,POSITIVE,0.7317862511,I'll type my answer instead📱,,,,Always saying I'm sorry,POSITIVE,0.8271850944,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,"Reduced or eliminate the taxes on everything you purchased as well as income taxes, property taxes etc",NEUTRAL,0.6546533704,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,"Many people immigrate to Canada to start a better life but things have gone downhill in Canada over the last number of years - with the high inflation rates, high cost of living - rent or mortgage rates, high cost of groceries, fuel etc.",NEGATIVE,0.3526077569,Stability,NEUTRAL,0.8662902117,Failure,NEGATIVE,0.9795632958,
90cac1c8-3d42-42c9-a9d4-a84fe7c7efe7,Link,ARF,f69334ff-c7fe-4c04-aeb1-2866d8854b9b,2025-05-02 15:33:47,2025-05-02 16:17:50,Completed,373533,Alberta,Urban (big city or downtown area),All my life,Gen X (born ~1965–1980),,Cultural and linguistic frameworks,Regional landscape and place,,,Belief systems and core values,,,,,,Not at all connected,I'll type my answer instead📱,,,,"As an Albertan, I often feel disconnected from what is increasingly portrayed as the ""Canadian identity"".  Canada is a vast nation  with profondly different regional histories and cultural roots.  Alberta's devlopment came later than Eastern Canada's, shaped by rugged individualism, and a frontier/entrepeneurial spirit and strong ties to resource-based industries.  In Contrast, much of the federal culture in Ottawa and the older provinces, emerges from an entrenched professional managerial class and bureaucratic worldview that feels distant and often dismissive of Western values and realities.  The federal government has grown in both size and ideological distance.  Ubder Liberal leadership, the federal bureaucracy has embraced policies and narrative that feel foreign to me.  Compelled speech laws like BillC-16 undermine the principle of free expression, somehting many view as a core Canadian value.  Moreover, recent political rhetoric has suggested that there is no clear Canadian identity, a view used to justify mass immigration policies that dilute the distinct cultural heritage of the original settler populations, often with immigration from cultures with incompatible values.  The overton window has shited so far left that the Liberal party, once a champion of classic liberalism, now promotes policies that reflect collectivist, even socialist or authoritarian ideologies.  Censhoship, identity politics and state intervention have replaced the ideas of liberty, personal responsibility and individual merit.  To me, Canaidan identity should be about freedom, hard work and equal opportunity, not the growing trend of group-based entitlement, enforced conformity or centrailized control.",NEUTRAL,0.3988912404,I'll type my answer instead📱,,,,Insignificant,POSITIVE,0.6609480381,,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,"Reform the Senate so that it is not a biased Liberal dominated entity, remove the compeeled speech law, prosecute and recoup money given to Liberal party insiders.  Reform the electoral districts to allow for fairer treatment of alberta based on poplation.",NEUTRAL,0.5907918215,,Political polarization,Urban/rural disconnection,,,,,,,,Honest dialogue and listening,,,,,,,,,,I'll type my answer instead📱,,,,Canada- Destroyed from within by Liberal corruption and incompetance.,NEGATIVE,0.9405773878,Decentralization,NEUTRAL,0.9761328101,Tyranny,NEUTRAL,0.9998080134,
d2761ae8-684a-460a-ace8-e194310bac37,Link,ARF,97b72036-d1d9-49cb-bc5c-af5a8d412879,2025-05-02 15:48:12,2025-05-02 16:24:48,Completed,179619,New Brunswick,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),,,Regional landscape and place,Community relationships and networks,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,"Lived here all my life. A great country in many respects, although not as great as it used to be. We have freedom and relative peace. Democracy. Natural beauty and relatively good standard of living.",POSITIVE,0.8997974396,I'll type my answer instead📱,,,,Respected,POSITIVE,0.9298034906,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,"(1)Re-established Christian beliefs, values, and life style. A return to integrity, decency, and morality. (2) REMOVING things that are harmful to our society - e.g. gambling ads, recreational drugs, politicians not respecting each other, Transgenderism, medically assisted death (ie- murder/suicide), etc…, etc… You get the picture. (3) Improved medical and education systems, as well as increased productivity and innovation. That would be at least a good start. ",POSITIVE,0.6595063806,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,The question is ambiguous,NEGATIVE,0.6477559805,Regeneration,NEUTRAL,0.878924489,Decline,NEUTRAL,0.9987672567,
4b11dffc-75ef-4d1b-9aa9-67f407c0b4dd,Link,ARF,15cd0a98-ce13-479d-977f-666f3bb51e76,2025-05-02 15:48:16,2025-05-02 16:14:25,Completed,128273,British Columbia,Urban (big city or downtown area),All my life,Silent Generation (born before 1946),Heritage and ancestral connections,,,,Work and creative contributions,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,"Without Canada, I wouldn't exist. My Jewish parents escaped from Poland during WWII and (despite the antisemitic policies of the Liberal government) were able to come here. On balance, Canadians are decent, more progressive than not, committed to a social safety net, and able to respect our differences. While I wish we weren't as polarized as we are, we are still less divisive and vitriolic than most. Even Pierre Polievre was able to concede the election! ",MIXED,0.8215302229,I'll type my answer instead📱,,,,Decent,POSITIVE,0.8008570075,Equitable systems,,Embracing pluralism,,Environmental regeneration,,,,,,,I'll type my answer instead📱,,,,"Capiltalized on what we have in common rather than what divides us: reduced the gap between thise that have abd those who don't; enacted electoral reform and engaged younger currently disaffected youth; established a green energy corridor and a just transition from fossil fuels; built more housing co-ops and other more truly affordable forms of housing; supported arts and culture in a meaningful way, recognizing that this is how we strengthen our unique identity. ",POSITIVE,0.9671030045,Resource and regional tensions,,,,Economic inequality,,,,,,,Collaborative community projects,,,Indigenous-led reconciliation,,,,,,I'll type my answer instead📱,,,,"Hope, optimism, decency triumph over anger, despair and inequality.",MIXED,0.5929505825,Equality!,POSITIVE,0.7294707894,Division.,NEUTRAL,0.9986091852,
c37df773-213d-45b2-ab6f-198cfc7f2fb9,Link,ARF,062e8b10-1ade-407d-ac25-e4d8f630726e,2025-05-02 15:55:36,2025-05-02 16:06:05,Completed,337056,Quebec,Urban (big city or downtown area),20+ years,Millennial (born ~1981–1996),,,,Community relationships and networks,Work and creative contributions,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,"I moved to Montreal, fell in love with it, decided to make it my home and 20+ years later I became a Canadian, a Quebecker and a proud Montrealer. There are many things that make me feel connected to this land, some good, some bad, some that can be improved, some that can be left behind. Its part of my second nature to feel Canadian, love the Habs, sing our National Anthem Bell Center style, appreciate our beauty and wonder, and tell hosers to take off!",POSITIVE,0.9668951035,I'll type my answer instead📱,,,,"I dont understand what you mean by this, sorry eh!",NEGATIVE,0.9103119373,Equitable systems,,,Indigenous reconciliation and rights,,,Community care networks,,,,,I'll type my answer instead📱,,,,"Become a member of the EFTA, hopefully becoming a full member of the EU. Domestically, torn down interprovincial trade barriers and made freedom of movement WAY smoother for many. Embraced Bilingualism and perhaps encourage Multilingualism and lead the world in trade and innovation! ",POSITIVE,0.9754725099,,Political polarization,,,,Cultural misunderstanding,,,,,,Collaborative community projects,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,Dont have an answer for that one sorry,NEGATIVE,0.7240224481,Center Left Federal governments with strong left leaning provincial governments!,MIXED,0.5233309865,"Extreme rhetoric will divide and morph into a monster, regardless of which spectrum the extremist fall on!",NEUTRAL,0.5236916542,
0e927fd0-f764-4fec-867a-838c9d504a46,Link,ARF,72f8eb7c-1a2d-49de-9d46-f5649853fe06,2025-05-02 16:00:09,2025-05-02 16:07:13,Completed,423204,British Columbia,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),,,,,Work and creative contributions,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,I’ve lived in Canada all my life enjoy the culture community lifestyle,POSITIVE,0.9940249324,I'll type my answer instead📱,,,,Liked,POSITIVE,0.9846099615,,Freedom and autonomy,,,Environmental regeneration,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Better health care more doctors,POSITIVE,0.6337944269,,Political polarization,,,,,,,,,Honest dialogue and listening,,,,,,,,,,I'll type my answer instead📱,,,,Country with freedom and rights,POSITIVE,0.5751497746,Solidarity,NEUTRAL,0.8131420016,Recession,NEUTRAL,0.8860869408,
312c020f-633c-495b-a3c8-290a801c5d70,Link,ARF,1ed4d843-6eb5-4e33-9828-feacf9467b82,2025-05-02 16:02:53,2025-05-02 16:18:51,Completed,312962,Saskatchewan,Urban (big city or downtown area),All my life,Silent Generation (born before 1946),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,I served as a member of the Royal Canadian Navy,NEUTRAL,0.9897136688,I'll type my answer instead📱,,,,Caring,POSITIVE,0.7120079994,Equitable systems,,,,Environmental regeneration,,Community care networks,,,,,I'll type my answer instead📱,,,,Reached all of its goals in tackling climate,POSITIVE,0.7549058795,,Political polarization,Urban/rural disconnection,,,,,,,,Honest dialogue and listening,,,,Indigenous-led reconciliation,,,,,,I'll type my answer instead📱,,,,We buit Canada by working together.,POSITIVE,0.6620104909,Care,NEUTRAL,0.9330846071,Fear,NEGATIVE,0.7321167588,
